,Dokumen1,Dokumen2,Dokumen3,Dokumen4,Dokumen5
golden,0.008206228142153835,0.0,0.0,0.0,0.0
gone,0.0,0.0,0.009514480497267648,0.0,0.0
good,0.054744363506547065,0.07245615141725006,0.4579037945279115,0.07084202317231514,0.011521601513572281
goodness,0.0,0.0,0.0,0.0,0.012089687260759943
gospel,0.0,0.0,0.06371958476032771,0.029869797526943694,0.0566762312089822
government,0.0,0.0,0.04605733774292875,0.01199459717993677,0.0
governmental,0.0,0.0,0.009514480497267648,0.0,0.0
governor,0.0,0.0,0.019028960994535295,0.0,0.0
grace,0.0,0.010861240696702735,0.0,0.0,0.0
gradually,0.0,0.02172248139340547,0.0,0.0,0.0
grain,0.0,0.0,0.0,0.0,0.012089687260759943
grant,0.0,0.0,0.0,0.0,0.012089687260759943
grave,0.0,0.0,0.015352445914309582,0.0,0.02926165067736016
great,0.050834051827507984,0.020701757547785735,0.13147732714167756,0.06375782085508362,0.034564804540716844
greater,0.0,0.010861240696702735,0.0,0.0,0.0
greatly,0.0,0.02172248139340547,0.0,0.0,0.0
green,0.0,0.0,0.0,0.03598379153981031,0.009753883559120054
greet,0.0,0.0,0.0,0.0,0.012089687260759943
greeting,0.01641245628430767,0.0,0.0,0.0,0.0
grief,0.0,0.0,0.009514480497267648,0.0,0.0
grieving,0.0,0.0,0.009514480497267648,0.0,0.0
grove,0.0,0.0,0.0,0.0,0.012089687260759943
guard,0.0,0.0,0.019028960994535295,0.0,0.0
guidance,0.0,0.0,0.009514480497267648,0.0,0.0
guideline,0.0,0.0,0.009514480497267648,0.0,0.0
guilty,0.0,0.0,0.009514480497267648,0.0,0.0
habit,0.0,0.02172248139340547,0.0,0.0,0.0
hand,0.0,0.0,0.019028960994535295,0.0,0.0
handbook,0.0,0.0,0.009514480497267648,0.0,0.0
handed,0.0,0.0,0.009514480497267648,0.0,0.0
handle,0.0,0.0,0.0,0.014866994038353155,0.0
handout,0.0,0.0,0.009514480497267648,0.0,0.0
hanging,0.0,0.0,0.0,0.0,0.012089687260759943
happening,0.0,0.0,0.0,0.0,0.012089687260759943
harm,0.0,0.010861240696702735,0.0,0.0,0.0
harvest,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
hatching,0.0,0.0,0.0,0.0,0.012089687260759943
head,0.0,0.008762780606167246,0.0,0.01199459717993677,0.0
healing,0.0,0.008762780606167246,0.0,0.01199459717993677,0.0
health,0.0,0.014547798954963841,0.012743916952065542,0.0,0.008096604458426028
healthy,0.0,0.0,0.0,0.0,0.012089687260759943
hear,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
heart,0.0,0.008762780606167246,0.015352445914309582,0.0,0.0
heaven,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
heavens,0.0,0.0,0.009514480497267648,0.0,0.0
heed,0.0,0.0,0.009514480497267648,0.0,0.0
heirloom,0.0,0.0,0.0,0.0,0.012089687260759943
help,0.0,0.0,0.009514480497267648,0.0,0.0
helping,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
hemisphere,0.008206228142153835,0.0,0.0,0.0,0.0
hermeneutics,0.0,0.0,0.0,0.0,0.012089687260759943
high,0.0,0.0,0.06140978365723833,0.01199459717993677,0.0
highest,0.0,0.008762780606167246,0.0,0.0,0.02926165067736016
historian,0.010991613253434545,0.0,0.0,0.009956599175647897,0.008096604458426028
historic,0.008206228142153835,0.0,0.0,0.0,0.0
historical,0.0,0.0,0.0,0.0,0.012089687260759943
historically,0.004623245791911063,0.006119033553067257,0.005360292348595044,0.0,0.013622237838286365
history,0.0,0.010861240696702735,0.0,0.0,0.0
hold,0.0,0.008762780606167246,0.023028668871464375,0.0,0.0
holding,0.0,0.0,0.007676222957154791,0.0,0.039015534236480215
holiday,0.0821165452598206,0.005175439386946434,0.1360110280775975,0.03542101158615757,0.005760800756786141
holiness,0.0,0.010861240696702735,0.0,0.0,0.0
holy,0.0664752985436643,0.03622807570862503,0.2629546542833551,0.30462069964095506,0.057608007567861406
home,0.0,0.012238067106134514,0.010720584697190089,0.02512741533705751,0.02724447567657273
homily,0.009246491583822127,0.006119033553067257,0.005360292348595044,0.008375805112352504,0.0
homo,0.0,0.0,0.009514480497267648,0.0,0.0
hong,0.0,0.0,0.019028960994535295,0.0,0.0
honor,0.0,0.0,0.0,0.0,0.024179374521519886
hope,0.013241466388951274,0.0,0.023028668871464375,0.0,0.0
hora,0.0,0.02172248139340547,0.0,0.0,0.0
horse,0.0,0.0,0.023028668871464375,0.0,0.02926165067736016
horseback,0.0,0.0,0.0,0.0,0.012089687260759943
hosanna,0.0,0.0,0.0,0.0,0.060448436303799716
host,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
hot,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
hour,0.0,0.02628834181850174,0.06908600661439313,0.0,0.0
house,0.010991613253434545,0.0,0.006371958476032771,0.0,0.024289813375278083
household,0.0,0.0,0.0,0.014866994038353155,0.0
however,0.03698596633528851,0.01835710065920177,0.02680146174297522,0.008375805112352504,0.0
human,0.0,0.010861240696702735,0.0,0.0,0.0
humbleness,0.0,0.0,0.0,0.014866994038353155,0.0
humbly,0.0,0.0,0.0,0.0,0.012089687260759943
humility,0.0,0.008762780606167246,0.0,0.0,0.009753883559120054
hundred,0.0,0.010861240696702735,0.0,0.0,0.0
hung,0.0,0.0,0.012743916952065542,0.019913198351295795,0.008096604458426028
hunger,0.0,0.010861240696702735,0.0,0.0,0.0
hungry,0.0,0.010861240696702735,0.0,0.0,0.0
hunt,0.008206228142153835,0.0,0.0,0.0,0.0
hunting,0.008206228142153835,0.0,0.0,0.0,0.0
hydrous,0.0,0.0,0.009514480497267648,0.0,0.0
hymn,0.0,0.0,0.030704891828619164,0.0,0.009753883559120054
hymnody,0.0,0.0,0.009514480497267648,0.0,0.0
hymnography,0.0,0.0,0.009514480497267648,0.0,0.0
iceland,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
icon,0.009246491583822127,0.0,0.010720584697190089,0.033503220449410016,0.013622237838286365
iconography,0.0,0.0,0.0,0.014866994038353155,0.0
iconostasis,0.008206228142153835,0.0,0.0,0.0,0.0
ideally,0.0,0.0,0.009514480497267648,0.0,0.0
ie,0.013241466388951274,0.0,0.007676222957154791,0.0,0.0
ill,0.0,0.02172248139340547,0.0,0.0,0.0
illegal,0.0,0.0,0.009514480497267648,0.0,0.0
illuminated,0.0,0.0,0.009514480497267648,0.0,0.0
image,0.0,0.0,0.009514480497267648,0.0,0.0
imagery,0.0,0.0,0.009514480497267648,0.0,0.0
imitate,0.0,0.02172248139340547,0.0,0.0,0.0
imitation,0.0,0.0,0.0,0.0,0.012089687260759943
immaculate,0.0,0.05430620348351368,0.0,0.0,0.0
immediately,0.009246491583822127,0.0,0.016080877045785133,0.016751610224705008,0.006811118919143182
imperial,0.008206228142153835,0.0,0.0,0.0,0.0
implementation,0.008206228142153835,0.0,0.0,0.0,0.0
importance,0.0,0.0,0.009514480497267648,0.0,0.0
important,0.004623245791911063,0.012238067106134514,0.005360292348595044,0.0,0.006811118919143182
importantly,0.0,0.0,0.0,0.0,0.012089687260759943
impractical,0.0,0.0,0.0,0.0,0.012089687260759943
incense,0.0,0.0,0.009514480497267648,0.0,0.0
include,0.010991613253434545,0.02182169843244576,0.01911587542809831,0.0,0.0
included,0.010991613253434545,0.014547798954963841,0.012743916952065542,0.0,0.0
inclusive,0.023116228959555316,0.006119033553067257,0.010720584697190089,0.008375805112352504,0.0
inclusively,0.008206228142153835,0.0,0.0,0.0,0.0
incomparable,0.0,0.0,0.009514480497267648,0.0,0.0
incorrectly,0.0,0.0,0.009514480497267648,0.0,0.0
increasing,0.0,0.010861240696702735,0.0,0.0,0.0
indeed,0.008206228142153835,0.0,0.0,0.0,0.0
independence,0.01641245628430767,0.0,0.0,0.0,0.0
independent,0.024618684426461503,0.0,0.0,0.0,0.0
indicate,0.008206228142153835,0.0,0.0,0.0,0.0
indigenous,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
individual,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
individually,0.0,0.0,0.009514480497267648,0.0,0.0
indulge,0.0,0.0,0.009514480497267648,0.0,0.0
indulging,0.0,0.010861240696702735,0.0,0.0,0.0
information,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
informed,0.0,0.0,0.019028960994535295,0.0,0.0
inherently,0.0,0.010861240696702735,0.0,0.0,0.0
initial,0.0,0.0,0.009514480497267648,0.0,0.0
injury,0.0,0.0,0.009514480497267648,0.0,0.0
inner,0.0,0.010861240696702735,0.0,0.0,0.0
innocent,0.0,0.0,0.009514480497267648,0.0,0.0
inserted,0.0,0.0,0.0,0.014866994038353155,0.0
inside,0.0,0.0,0.007676222957154791,0.0,0.019507767118240107
instance,0.0,0.0,0.0,0.0,0.024179374521519886
instead,0.009246491583822127,0.0,0.016080877045785133,0.008375805112352504,0.02724447567657273
institution,0.0,0.0,0.0,0.014866994038353155,0.0
insurrection,0.0,0.0,0.009514480497267648,0.0,0.0
intake,0.0,0.010861240696702735,0.0,0.0,0.0
integral,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
intended,0.0,0.0,0.0,0.014866994038353155,0.0
intensify,0.0,0.010861240696702735,0.0,0.0,0.0
intention,0.0,0.0,0.019028960994535295,0.0,0.0
interchangeably,0.0,0.0,0.0,0.0,0.012089687260759943
interdenominational,0.0,0.0,0.009514480497267648,0.0,0.0
interest,0.0,0.010861240696702735,0.0,0.0,0.0
interval,0.0,0.0,0.009514480497267648,0.0,0.0
intervention,0.008206228142153835,0.0,0.0,0.0,0.0
intricate,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
involve,0.0,0.0,0.009514480497267648,0.0,0.0
island,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
issue,0.0,0.0,0.009514480497267648,0.0,0.0
jack,0.0,0.0,0.0,0.0,0.012089687260759943
jaggery,0.0,0.0,0.0,0.02973398807670631,0.0
jehu,0.0,0.0,0.0,0.0,0.012089687260759943
jeopardize,0.0,0.010861240696702735,0.0,0.0,0.0
jersey,0.0,0.0,0.019028960994535295,0.0,0.0
job,0.0,0.0,0.009514480497267648,0.0,0.0
jordan,0.0,0.0,0.007676222957154791,0.0,0.009753883559120054
judge,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
keep,0.006620733194475637,0.0,0.0,0.0,0.019507767118240107
keeping,0.0054958066267172725,0.007273899477481921,0.006371958476032771,0.0,0.0
kept,0.010991613253434545,0.007273899477481921,0.0,0.0,0.016193208916852057
kind,0.006620733194475637,0.0,0.0,0.0,0.039015534236480215
king,0.0,0.0,0.044603709332229395,0.029869797526943694,0.04048302229213014
kingdom,0.02198322650686909,0.0,0.012743916952065542,0.009956599175647897,0.0
kiss,0.0054958066267172725,0.0,0.01911587542809831,0.009956599175647897,0.0
kissing,0.0,0.0,0.009514480497267648,0.0,0.0
kneel,0.0,0.0,0.009514480497267648,0.0,0.0
kneeling,0.0,0.0,0.009514480497267648,0.0,0.0
knock,0.0,0.0,0.0,0.014866994038353155,0.0
knotting,0.0,0.0,0.0,0.0,0.012089687260759943
know,0.0,0.0,0.009514480497267648,0.0,0.0
knowledge,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
known,0.027372181753273533,0.020701757547785735,0.05440441123103899,0.049589416220620595,0.046086406054289125
ko,0.0,0.0,0.0,0.014866994038353155,0.0
kremlin,0.0,0.0,0.0,0.0,0.012089687260759943
lacticinia,0.0,0.010861240696702735,0.0,0.0,0.0
laid,0.0054958066267172725,0.0,0.012743916952065542,0.0,0.016193208916852057
laity,0.0,0.0,0.009514480497267648,0.0,0.0
lamb,0.013869737375733188,0.0,0.005360292348595044,0.008375805112352504,0.006811118919143182
lament,0.0,0.0,0.009514480497267648,0.0,0.0
lamentation,0.0,0.0,0.02854344149180294,0.0,0.0
lance,0.0,0.0,0.009514480497267648,0.0,0.0
land,0.0,0.008762780606167246,0.015352445914309582,0.0,0.0
language,0.0,0.010861240696702735,0.0,0.0,0.0
large,0.004623245791911063,0.006119033553067257,0.010720584697190089,0.008375805112352504,0.0
las,0.0,0.0,0.0,0.0,0.012089687260759943
last,0.031282493432312604,0.005175439386946434,0.04080330842327924,0.04250521390338908,0.023043203027144563
late,0.027479033133586364,0.007273899477481921,0.0,0.009956599175647897,0.0
later,0.023461870074234455,0.005175439386946434,0.009067401871839832,0.007084202317231514,0.011521601513572281
latter,0.0,0.007273899477481921,0.006371958476032771,0.0,0.008096604458426028
lavish,0.0,0.010861240696702735,0.0,0.0,0.0
law,0.0054958066267172725,0.1382040900721565,0.01911587542809831,0.0,0.0
lawful,0.008206228142153835,0.0,0.0,0.0,0.0
lawn,0.008206228142153835,0.0,0.0,0.0,0.0
lay,0.0,0.0,0.009514480497267648,0.0,0.0
laying,0.0,0.0,0.0,0.0,0.012089687260759943
lead,0.0,0.0,0.009514480497267648,0.0,0.0
leaf,0.0,0.0,0.0,0.0,0.012089687260759943
leaflet,0.0,0.0325837220901082,0.0,0.0,0.0
learn,0.008206228142153835,0.0,0.0,0.0,0.0
learned,0.0,0.0,0.0,0.0,0.012089687260759943
learning,0.0,0.0,0.009514480497267648,0.0,0.0
least,0.0,0.0,0.0,0.02973398807670631,0.0
leave,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
leavening,0.008206228142153835,0.0,0.0,0.0,0.0
leaves,0.0,0.0,0.0,0.0,0.12089687260759943
leaving,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
led,0.0,0.008762780606167246,0.0,0.0,0.019507767118240107
left,0.0,0.006119033553067257,0.005360292348595044,0.008375805112352504,0.013622237838286365
legal,0.004623245791911063,0.006119033553067257,0.010720584697190089,0.008375805112352504,0.0
legendary,0.008206228142153835,0.0,0.0,0.0,0.0
legislation,0.0054958066267172725,0.014547798954963841,0.0,0.009956599175647897,0.0
length,0.0,0.0,0.0,0.0,0.012089687260759943
lenient,0.0,0.02172248139340547,0.0,0.0,0.0
lent,0.054744363506547065,0.10350878773892867,0.013601102807759748,0.03542101158615757,0.05184720681107526
less,0.0054958066267172725,0.014547798954963841,0.012743916952065542,0.0,0.0
lesser,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
let,0.0,0.007273899477481921,0.012743916952065542,0.009956599175647897,0.0
letter,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
lev,0.0,0.010861240696702735,0.0,0.0,0.0
levant,0.0,0.0,0.0,0.0,0.012089687260759943
level,0.0,0.0,0.019028960994535295,0.0,0.0
life,0.018492983167644254,0.0,0.021441169394380177,0.008375805112352504,0.03405559459571591
lift,0.0,0.0,0.009514480497267648,0.0,0.0
light,0.01641245628430767,0.0,0.0,0.0,0.0
lighting,0.01641245628430767,0.0,0.0,0.0,0.0
lightning,0.0,0.0,0.0,0.0,0.012089687260759943
like,0.0054958066267172725,0.0,0.0,0.029869797526943694,0.024289813375278083
likewise,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
lily,0.008206228142153835,0.0,0.0,0.0,0.0
line,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
linen,0.0,0.0,0.03805792198907059,0.0,0.0
linguistic,0.0,0.0,0.009514480497267648,0.0,0.0
linguistically,0.0,0.0,0.009514480497267648,0.0,0.0
link,0.0,0.010861240696702735,0.0,0.0,0.0
linked,0.01641245628430767,0.0,0.0,0.0,0.0
links,0.0,0.0,0.009514480497267648,0.0,0.0
liquid,0.0,0.010861240696702735,0.0,0.0,0.0
lit,0.013241466388951274,0.0,0.0,0.0,0.009753883559120054
litany,0.0,0.0,0.009514480497267648,0.0,0.0
little,0.0054958066267172725,0.007273899477481921,0.01911587542809831,0.0,0.0
liturgical,0.023461870074234455,0.010350878773892867,0.027202205615519497,0.03542101158615757,0.005760800756786141
liturgy,0.009246491583822127,0.0,0.10720584697190089,0.05863063578646753,0.04086671351485909
live,0.0,0.010861240696702735,0.0,0.0,0.0
living,0.0054958066267172725,0.007273899477481921,0.006371958476032771,0.0,0.0
lobster,0.0,0.010861240696702735,0.0,0.0,0.0
local,0.011730935037117227,0.010350878773892867,0.018134803743679664,0.014168404634463028,0.011521601513572281
logothete,0.0,0.0,0.009514480497267648,0.0,0.0
lonely,0.0,0.010861240696702735,0.0,0.0,0.0
long,0.004623245791911063,0.006119033553067257,0.021441169394380177,0.0,0.006811118919143182
longer,0.010991613253434545,0.0,0.006371958476032771,0.009956599175647897,0.0
look,0.0,0.0,0.009514480497267648,0.0,0.0
lord,0.0,0.030595167765336287,0.05896321583454549,0.016751610224705008,0.047677832434002275
lots,0.0,0.0,0.009514480497267648,0.0,0.0
loud,0.0,0.0,0.009514480497267648,0.0,0.0
love,0.0,0.0,0.0,0.02398919435987354,0.019507767118240107
lover,0.0,0.0,0.009514480497267648,0.0,0.0
low,0.0,0.0,0.009514480497267648,0.0,0.0
lower,0.0,0.010861240696702735,0.0,0.0,0.0
lowly,0.0,0.0,0.0,0.0,0.012089687260759943
luck,0.0,0.0,0.0,0.0,0.012089687260759943
luke,0.004623245791911063,0.0,0.010720584697190089,0.016751610224705008,0.006811118919143182
lunar,0.1395058784166152,0.0,0.0,0.0,0.0
lunisolar,0.04103114071076918,0.0,0.0,0.0,0.0
lying,0.0,0.0,0.009514480497267648,0.0,0.0
made,0.0,0.012238067106134514,0.005360292348595044,0.08375805112352505,0.02724447567657273
main,0.027372181753273533,0.010350878773892867,0.027202205615519497,0.014168404634463028,0.011521601513572281
maintain,0.008206228142153835,0.0,0.0,0.0,0.0
major,0.0,0.010861240696702735,0.0,0.0,0.0
majority,0.0,0.017525561212334492,0.015352445914309582,0.0,0.0
make,0.0,0.0,0.007676222957154791,0.0,0.019507767118240107
making,0.0,0.006119033553067257,0.005360292348595044,0.008375805112352504,0.006811118919143182
man,0.0,0.0,0.015352445914309582,0.01199459717993677,0.0
mandate,0.0,0.0,0.007676222957154791,0.02398919435987354,0.0
mandatory,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
mandatum,0.0,0.0,0.0,0.10406895826847208,0.0
manifest,0.0,0.010861240696702735,0.0,0.0,0.0
manifold,0.0,0.02172248139340547,0.0,0.0,0.0
manila,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
mankind,0.0,0.0,0.015352445914309582,0.0,0.019507767118240107
manner,0.0,0.010861240696702735,0.0,0.0,0.0
many,0.05865467518558614,0.0155263181608393,0.06347181310287882,0.028336809268926056,0.046086406054289125
march,0.04692374014846891,0.005175439386946434,0.03626960748735933,0.007084202317231514,0.005760800756786141
mare,0.0,0.0,0.009514480497267648,0.0,0.0
margarita,0.0,0.0,0.0,0.0,0.012089687260759943
maria,0.0,0.0,0.0,0.014866994038353155,0.0
mark,0.0,0.0,0.023028668871464375,0.02398919435987354,0.0
marked,0.0054958066267172725,0.0,0.0,0.009956599175647897,0.016193208916852057
marking,0.008206228142153835,0.0,0.0,0.0,0.0
martyrdom,0.008206228142153835,0.0,0.0,0.0,0.0
mary,0.0,0.008762780606167246,0.030704891828619164,0.0,0.0
mass,0.0,0.01835710065920177,0.05360292348595044,0.1591402971346976,0.020433356757429546
match,0.008206228142153835,0.0,0.0,0.0,0.0
material,0.0,0.0,0.009514480497267648,0.0,0.0
matins,0.010991613253434545,0.0,0.05097566780826217,0.009956599175647897,0.0
matter,0.01641245628430767,0.0,0.0,0.0,0.0
maund,0.0,0.0,0.0,0.02973398807670631,0.0
maundy,0.03297483976030363,0.0,0.03185979238016386,0.48787335960674705,0.0
maxima,0.0,0.0,0.0,0.014866994038353155,0.0
maximum,0.0,0.0,0.0,0.014866994038353155,0.0
may,0.015641246716156302,0.0310526363216786,0.05440441123103899,0.028336809268926056,0.028804003783930703
meal,0.009246491583822127,0.05507130197760532,0.021441169394380177,0.008375805112352504,0.0
meaning,0.004623245791911063,0.006119033553067257,0.0,0.02512741533705751,0.013622237838286365
meaningless,0.0,0.010861240696702735,0.0,0.0,0.0
meant,0.0,0.010861240696702735,0.0,0.0,0.0
measurement,0.008206228142153835,0.0,0.0,0.0,0.0
meat,0.0,0.23659507636651564,0.007676222957154791,0.0,0.0
medical,0.0,0.010861240696702735,0.0,0.0,0.0
medicine,0.0,0.010861240696702735,0.0,0.0,0.0
medieval,0.0,0.007273899477481921,0.006371958476032771,0.009956599175647897,0.0
mediterranean,0.006620733194475637,0.0,0.0,0.0,0.009753883559120054
melancholy,0.0,0.0,0.0,0.014866994038353155,0.0
melodist,0.0,0.0,0.009514480497267648,0.0,0.0
member,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
memorial,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
memory,0.006620733194475637,0.017525561212334492,0.0,0.0,0.0
men,0.0,0.0,0.0,0.0,0.024179374521519886
mentally,0.0,0.010861240696702735,0.0,0.0,0.0
mention,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
menu,0.0,0.010861240696702735,0.0,0.0,0.0
mercifully,0.0,0.0,0.0,0.0,0.012089687260759943
mercy,0.0,0.017525561212334492,0.038381114785773954,0.0,0.0
meridian,0.01641245628430767,0.0,0.0,0.0,0.0
mesopotamia,0.008206228142153835,0.0,0.0,0.0,0.0
met,0.008206228142153835,0.0,0.0,0.0,0.0
method,0.04923736885292301,0.0,0.0,0.0,0.0
methodist,0.004623245791911063,0.0,0.05360292348595044,0.06700644089882003,0.013622237838286365
meticulously,0.0,0.0,0.0,0.0,0.012089687260759943
midday,0.0,0.008762780606167246,0.015352445914309582,0.0,0.0
middle,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
midnight,0.023116228959555316,0.012238067106134514,0.005360292348595044,0.016751610224705008,0.0
might,0.004623245791911063,0.012238067106134514,0.0,0.008375805112352504,0.013622237838286365
milk,0.0,0.017525561212334492,0.0,0.03598379153981031,0.0
minimum,0.0,0.010861240696702735,0.0,0.0,0.0
minister,0.0,0.0,0.009514480497267648,0.0,0.0
ministry,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
misnomer,0.0,0.0,0.0,0.0,0.012089687260759943
missal,0.0,0.0,0.0,0.05946797615341262,0.0
mitra,0.0,0.0,0.009514480497267648,0.0,0.0
mitre,0.0,0.0,0.009514480497267648,0.0,0.0
mixed,0.0,0.0,0.0,0.01199459717993677,0.009753883559120054
mixture,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
mockery,0.0,0.0,0.02854344149180294,0.0,0.0
modena,0.0,0.010861240696702735,0.0,0.0,0.0
moderate,0.0,0.010861240696702735,0.0,0.0,0.0
modern,0.027479033133586364,0.0,0.006371958476032771,0.009956599175647897,0.0
moment,0.0,0.0,0.0,0.0,0.012089687260759943
monarch,0.0,0.0,0.0,0.02973398807670631,0.0
monastery,0.0,0.0,0.019028960994535295,0.0,0.0
monastic,0.0,0.0,0.009514480497267648,0.0,0.0
money,0.0,0.007273899477481921,0.006371958476032771,0.029869797526943694,0.0
monk,0.0,0.0,0.009514480497267648,0.0,0.0
monsignor,0.0,0.010861240696702735,0.0,0.0,0.0
month,0.09931099791713456,0.0,0.007676222957154791,0.0,0.0
moon,0.145656130278464,0.0,0.023028668871464375,0.0,0.0
moral,0.0,0.010861240696702735,0.0,0.0,0.0
morning,0.0039103116790390755,0.010350878773892867,0.018134803743679664,0.028336809268926056,0.017282402270358422
mostly,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
mother,0.0,0.0,0.012743916952065542,0.009956599175647897,0.008096604458426028
mou,0.0,0.0,0.009514480497267648,0.0,0.0
mount,0.0,0.0,0.009514480497267648,0.0,0.0
mounted,0.0,0.0,0.009514480497267648,0.0,0.0
mourn,0.0,0.0,0.009514480497267648,0.0,0.0
mourning,0.0,0.0,0.007676222957154791,0.02398919435987354,0.0
move,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
moving,0.0,0.0,0.009514480497267648,0.0,0.0
much,0.010991613253434545,0.014547798954963841,0.01911587542809831,0.0,0.0
multiple,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
multitude,0.0,0.0,0.0,0.0,0.012089687260759943
murder,0.0,0.0,0.009514480497267648,0.0,0.0
music,0.0,0.0,0.02854344149180294,0.0,0.0
musically,0.0,0.0,0.009514480497267648,0.0,0.0
must,0.016487419880151816,0.02182169843244576,0.0,0.0,0.008096604458426028
myrrh,0.0,0.0,0.02854344149180294,0.0,0.0
mystery,0.0,0.0,0.0,0.02973398807670631,0.0
mystical,0.006620733194475637,0.0,0.0,0.01199459717993677,0.0
na,0.0,0.0,0.009514480497267648,0.0,0.0
name,0.013869737375733188,0.0,0.021441169394380177,0.15076449202234507,0.05448895135314546
namely,0.008206228142153835,0.0,0.0,0.0,0.0
narrative,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
narthex,0.0,0.0,0.0,0.0,0.024179374521519886
nation,0.0,0.007273899477481921,0.006371958476032771,0.0,0.008096604458426028
national,0.01986219958342691,0.008762780606167246,0.0,0.0,0.0
native,0.0,0.0,0.0,0.0,0.024179374521519886
nativity,0.0,0.017525561212334492,0.0,0.0,0.019507767118240107
natural,0.008206228142153835,0.0,0.0,0.0,0.0
nature,0.0,0.017525561212334492,0.015352445914309582,0.0,0.0
nave,0.0,0.0,0.03805792198907059,0.0,0.0
near,0.0,0.0,0.015352445914309582,0.0,0.009753883559120054
nearby,0.0,0.0,0.0,0.0,0.012089687260759943
necessarily,0.0,0.0,0.009514480497267648,0.0,0.0
necessary,0.0,0.0,0.0,0.014866994038353155,0.0
need,0.0,0.0,0.007676222957154791,0.01199459717993677,0.0
neither,0.009246491583822127,0.006119033553067257,0.010720584697190089,0.008375805112352504,0.0
never,0.006620733194475637,0.0,0.015352445914309582,0.0,0.0
nevertheless,0.0,0.0,0.009514480497267648,0.0,0.0
new,0.050834051827507984,0.005175439386946434,0.06347181310287882,0.03542101158615757,0.017282402270358422
news,0.0,0.0,0.019028960994535295,0.0,0.0
next,0.007820623358078151,0.005175439386946434,0.009067401871839832,0.014168404634463028,0.011521601513572281
night,0.009246491583822127,0.0,0.032161754091570266,0.02512741533705751,0.020433356757429546
nightfall,0.0,0.0,0.0,0.0,0.012089687260759943
nights,0.0,0.008762780606167246,0.015352445914309582,0.0,0.0
nine,0.0,0.0,0.009514480497267648,0.0,0.0
ninth,0.0,0.008762780606167246,0.007676222957154791,0.0,0.0
noble,0.0,0.0,0.009514480497267648,0.0,0.0
noise,0.0,0.0,0.0,0.014866994038353155,0.0
noon,0.0,0.008762780606167246,0.030704891828619164,0.0,0.0
norm,0.0,0.017525561212334492,0.007676222957154791,0.0,0.0
normal,0.0,0.0,0.015352445914309582,0.03598379153981031,0.0
normally,0.0054958066267172725,0.0,0.006371958476032771,0.019913198351295795,0.0
normative,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
north,0.0054958066267172725,0.0,0.025487833904131084,0.0,0.024289813375278083
northern,0.0054958066267172725,0.0,0.025487833904131084,0.009956599175647897,0.0
notable,0.0,0.0,0.0,0.014866994038353155,0.0
notably,0.0,0.0,0.0,0.0,0.012089687260759943
note,0.006620733194475637,0.0,0.007676222957154791,0.0,0.0
noted,0.0054958066267172725,0.007273899477481921,0.0,0.0,0.016193208916852057
nothing,0.0,0.02628834181850174,0.015352445914309582,0.0,0.0
noun,0.0,0.0,0.0,0.014866994038353155,0.0
novel,0.0,0.0,0.0,0.0,0.012089687260759943
novena,0.0,0.0,0.019028960994535295,0.0,0.0
number,0.02198322650686909,0.014547798954963841,0.0,0.019913198351295795,0.0
numerous,0.006620733194475637,0.008762780606167246,0.0,0.0,0.0
nun,0.0,0.0,0.009514480497267648,0.0,0.0
nursing,0.0,0.010861240696702735,0.0,0.0,0.0
oath,0.0,0.0,0.009514480497267648,0.0,0.0
obligation,0.0,0.05430620348351368,0.0,0.0,0.0
